"","client","signaleringid","indicatorid","waarde","argument","naam","gewicht","eindresultaat","succes","toelichting","Datasource1","Interface1","Time","Year","Quarter","Month","MonthName","Week","WeekDay","DayMonth","DayYear","TimeJS","YearWeek","eindargumentatie","MS","Oncology","CV","PAH","signalering_eindresultaat"
"19563","",1342857,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-09 20:14:33,2015,3,9,"September","37","Wednesday",9,252,1441829673.653,"2015.37","CSR","","","","Life",206
"19565","",1342857,536,100,"In-House","Janssen",1,1,"NULL","NULL","R_model","Claims database interface",2015-09-09 20:14:33,2015,3,9,"September","37","Wednesday",9,252,1441829673.653,"2015.37","CSR","","","","Life",206
"19570","",1342858,505,100,"In-House","Janssen",1,1,"NULL","NULL","claim_history","RServe interface",2015-09-09 20:16:34,2015,3,9,"September","37","Wednesday",9,252,1441829794.877,"2015.37","CSR","","","","Life",44
"19571","",1342858,536,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-09 20:16:34,2015,3,9,"September","37","Wednesday",9,252,1441829794.877,"2015.37","CSR","","","","Life",44
"19572","",1342864,505,100,"In-House","Janssen",1,1,"NULL","NULL","R_model","RServe interface",2015-09-09 20:29:29,2015,3,9,"September","37","Wednesday",9,252,1441830569.713,"2015.37","CSR","","","","Life",2
"19573","",1342864,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_z","Claims database interface",2015-09-09 20:29:29,2015,3,9,"September","37","Wednesday",9,252,1441830569.713,"2015.37","CSR","","","","Life",2
"19575","",1342913,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-10 07:10:58,2015,3,9,"September","37","Thursday",10,253,1441869058.24,"2015.37","CSR","","","","Life",17
"19576","",1342913,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-10 07:10:58,2015,3,9,"September","37","Thursday",10,253,1441869058.24,"2015.37","CSR","","","","Life",17
"19586","",1343729,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 09:02:22,2015,3,9,"September","37","Friday",11,254,1441962142.97,"2015.37","CSR","","","","Life",36
"19587","",1343729,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Unmapped",2015-09-11 09:02:22,2015,3,9,"September","37","Friday",11,254,1441962142.97,"2015.37","CSR","","","","Life",36
"19588","",1343729,536,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-11 09:02:22,2015,3,9,"September","37","Friday",11,254,1441962142.97,"2015.37","CSR","","","","Life",36
"19591","",1343740,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-11 09:30:31,2015,3,9,"September","37","Friday",11,254,1441963831.323,"2015.37","CSR","","","","Life",11
"19592","",1343753,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-11 09:56:09,2015,3,9,"September","37","Friday",11,254,1441965369.33,"2015.37","Other","","","","Life",4
"19593","",1343753,528,50,"Outsource","CRO3",1,1,"NULL","NULL","R_model","Unmapped",2015-09-11 09:56:09,2015,3,9,"September","37","Friday",11,254,1441965369.33,"2015.37","Other","","","","Life",4
"19594","",1343753,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-11 09:56:09,2015,3,9,"September","37","Friday",11,254,1441965369.33,"2015.37","Other","","","","Life",4
"19596","",1343801,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 11:20:28,2015,3,9,"September","37","Friday",11,254,1441970428.17,"2015.37","CSR","","","","Life",4
"19597","",1343801,528,50,"Outsource","CRO3",1,1,"NULL","NULL","claim_history","Unmapped",2015-09-11 11:20:28,2015,3,9,"September","37","Friday",11,254,1441970428.17,"2015.37","CSR","","","","Life",4
"19598","",1343801,536,100,"In-House","CRO3",1,1,"NULL","NULL","claim_history","Claims database interface",2015-09-11 11:20:28,2015,3,9,"September","37","Friday",11,254,1441970428.17,"2015.37","CSR","","","","Life",4
"19602","",1343873,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 13:06:03,2015,3,9,"September","37","Friday",11,254,1441976763.28,"2015.37","CSR","","","","Life",32
"19603","",1343873,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-11 13:06:03,2015,3,9,"September","37","Friday",11,254,1441976763.28,"2015.37","CSR","","","","Life",32
"19606","",1343878,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 13:11:33,2015,3,9,"September","37","Friday",11,254,1441977093.3,"2015.37","Other","","","","Life",13
"19607","",1343878,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-11 13:11:33,2015,3,9,"September","37","Friday",11,254,1441977093.3,"2015.37","Other","","","","Life",13
"19610","",1343880,505,100,"In-House","Janssen",1,1,"NULL","NULL","R_model","RServe interface",2015-09-11 13:12:17,2015,3,9,"September","37","Friday",11,254,1441977137.74,"2015.37","CSR","","","","Life",61
"19611","",1344049,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 14:07:45,2015,3,9,"September","37","Friday",11,254,1441980465.1,"2015.37","CSR","","","","Life",4
"19612","",1344049,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_z","Unmapped",2015-09-11 14:07:45,2015,3,9,"September","37","Friday",11,254,1441980465.1,"2015.37","CSR","","","","Life",4
"19613","",1344049,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-11 14:07:45,2015,3,9,"September","37","Friday",11,254,1441980465.1,"2015.37","CSR","","","","Life",4
"19615","",1344920,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 14:42:26,2015,3,9,"September","37","Friday",11,254,1441982546.46,"2015.37","Other","","","","Life",4
"19616","",1344920,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Unmapped",2015-09-11 14:42:26,2015,3,9,"September","37","Friday",11,254,1441982546.46,"2015.37","Other","","","","Life",4
"19617","",1344920,536,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_z","Claims database interface",2015-09-11 14:42:26,2015,3,9,"September","37","Friday",11,254,1441982546.46,"2015.37","Other","","","","Life",4
"19622","",1347280,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 16:02:41,2015,3,9,"September","37","Friday",11,254,1441987361.593,"2015.37","CSR","","","","Life",1
"19627","",1354414,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-11 19:09:49,2015,3,9,"September","37","Friday",11,254,1441998589.213,"2015.37","CSR","","","","Life",29
"19628","",1354414,528,50,"In-House","Janssen",1,1,"NULL","NULL","datasource_z","Unmapped",2015-09-11 19:09:49,2015,3,9,"September","37","Friday",11,254,1441998589.213,"2015.37","CSR","","","","Life",29
"19629","",1354414,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-11 19:09:49,2015,3,9,"September","37","Friday",11,254,1441998589.213,"2015.37","CSR","","","","Life",29
"19632","",1363124,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-11 23:18:51,2015,3,9,"September","37","Friday",11,254,1442013531.203,"2015.37","Other","","","","Life",6
"19633","",1363124,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Unmapped",2015-09-11 23:18:51,2015,3,9,"September","37","Friday",11,254,1442013531.203,"2015.37","Other","","","","Life",6
"19634","",1363124,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-11 23:18:51,2015,3,9,"September","37","Friday",11,254,1442013531.203,"2015.37","Other","","","","Life",6
"19636","",1384762,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-12 09:24:14,2015,3,9,"September","37","Saturday",12,255,1442049854.063,"2015.37","CSR","","","","Life",4
"19637","",1384762,528,50,"Outsource","CRO3",1,1,"NULL","NULL","R_model","Unmapped",2015-09-12 09:24:14,2015,3,9,"September","37","Saturday",12,255,1442049854.063,"2015.37","CSR","","","","Life",4
"19638","",1384762,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-12 09:24:14,2015,3,9,"September","37","Saturday",12,255,1442049854.063,"2015.37","CSR","","","","Life",4
"19640","",1388594,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-12 11:08:51,2015,3,9,"September","37","Saturday",12,255,1442056131.953,"2015.37","CSR","","","","Life",4
"19641","",1388594,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Unmapped",2015-09-12 11:08:51,2015,3,9,"September","37","Saturday",12,255,1442056131.953,"2015.37","CSR","","","","Life",4
"19642","",1388594,536,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_z","Claims database interface",2015-09-12 11:08:51,2015,3,9,"September","37","Saturday",12,255,1442056131.953,"2015.37","CSR","","","","Life",4
"19646","",1390721,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-12 12:15:15,2015,3,9,"September","37","Saturday",12,255,1442060115.137,"2015.37","CSR","","","","Life",203
"19648","",1390721,536,100,"In-House","Janssen",1,1,"NULL","NULL","R_model","Claims database interface",2015-09-12 12:15:15,2015,3,9,"September","37","Saturday",12,255,1442060115.137,"2015.37","CSR","","","","Life",203
"19652","",1390726,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-12 12:16:20,2015,3,9,"September","37","Saturday",12,255,1442060180.013,"2015.37","CSR","","","","Life",203
"19654","",1390726,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-12 12:16:20,2015,3,9,"September","37","Saturday",12,255,1442060180.013,"2015.37","CSR","","","","Life",203
"19656","",1394386,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-12 13:55:11,2015,3,9,"September","37","Saturday",12,255,1442066111.46,"2015.37","CSR","","","","Life",3
"19657","",1394386,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-12 13:55:11,2015,3,9,"September","37","Saturday",12,255,1442066111.46,"2015.37","CSR","","","","Life",3
"19659","",1396647,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-12 14:58:35,2015,3,9,"September","37","Saturday",12,255,1442069915.5,"2015.37","CSR","","","","Life",3
"19660","",1396647,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-12 14:58:35,2015,3,9,"September","37","Saturday",12,255,1442069915.5,"2015.37","CSR","","","","Life",3
"19662","",1404298,505,100,"Outsource","CRO1",1,1,"NULL","NULL","claim_history","RServe interface",2015-09-12 18:33:26,2015,3,9,"September","37","Saturday",12,255,1442082806.107,"2015.37","CSR","","","","Life",4
"19663","",1404298,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Unmapped",2015-09-12 18:33:26,2015,3,9,"September","37","Saturday",12,255,1442082806.107,"2015.37","CSR","","","","Life",4
"19664","",1404298,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-12 18:33:26,2015,3,9,"September","37","Saturday",12,255,1442082806.107,"2015.37","CSR","","","","Life",4
"19667","",1442053,505,100,"In-House","Janssen",1,1,"NULL","NULL","R_model","RServe interface",2015-09-13 12:45:02,2015,3,9,"September","37","Sunday",13,256,1442148302.257,"2015.37","CSR","","","","Life",4
"19668","",1442053,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_z","Claims database interface",2015-09-13 12:45:02,2015,3,9,"September","37","Sunday",13,256,1442148302.257,"2015.37","CSR","","","","Life",4
"19669","",1447312,505,100,"In-House","Janssen",1,1,"NULL","NULL","claim_history","RServe interface",2015-09-13 15:11:40,2015,3,9,"September","37","Sunday",13,256,1442157100.87,"2015.37","CSR","","","","Life",3
"19670","",1447312,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-13 15:11:40,2015,3,9,"September","37","Sunday",13,256,1442157100.87,"2015.37","CSR","","","","Life",3
"19672","",1460722,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-13 21:31:32,2015,3,9,"September","37","Sunday",13,256,1442179892.643,"2015.37","CSR","","","","Life",4
"19673","",1460722,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Unmapped",2015-09-13 21:31:32,2015,3,9,"September","37","Sunday",13,256,1442179892.643,"2015.37","CSR","","","","Life",4
"19674","",1460722,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-13 21:31:32,2015,3,9,"September","37","Sunday",13,256,1442179892.643,"2015.37","CSR","","","","Life",4
"19677","",1462368,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-13 22:23:38,2015,3,9,"September","37","Sunday",13,256,1442183018.057,"2015.37","Submission","","","","Life",3
"19678","",1462368,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_x","Claims database interface",2015-09-13 22:23:38,2015,3,9,"September","37","Sunday",13,256,1442183018.057,"2015.37","Submission","","","","Life",3
"19680","",1475581,505,100,"Outsource","CRO1",1,1,"NULL","NULL","R_model","RServe interface",2015-09-14 09:09:13,2015,3,9,"September","37","Monday",14,257,1442221753.977,"2015.37","Other","","","","Life",103
"19682","",1475581,536,100,"In-House","Janssen",1,1,"NULL","NULL","R_model","Claims database interface",2015-09-14 09:09:13,2015,3,9,"September","37","Monday",14,257,1442221753.977,"2015.37","Other","","","","Life",103
"19684","",1475693,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-14 13:40:56,2015,3,9,"September","37","Monday",14,257,1442238056.72,"2015.37","CSR","","","","Life",2
"19685","",1475693,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_z","Claims database interface",2015-09-14 13:40:56,2015,3,9,"September","37","Monday",14,257,1442238056.72,"2015.37","CSR","","","","Life",2
"19686","",1475720,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_x","RServe interface",2015-09-14 14:25:54,2015,3,9,"September","37","Monday",14,257,1442240754.41,"2015.37","CSR","","","","Life",1
"19687","",1475723,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-14 14:28:19,2015,3,9,"September","37","Monday",14,257,1442240899.627,"2015.37","CSR","","","","Life",4
"19688","",1475723,528,50,"In-House","Janssen",1,1,"NULL","NULL","R_model","Unmapped",2015-09-14 14:28:19,2015,3,9,"September","37","Monday",14,257,1442240899.627,"2015.37","CSR","","","","Life",4
"19689","",1475723,536,100,"In-House","Janssen",1,1,"NULL","NULL","claim_history","Claims database interface",2015-09-14 14:28:19,2015,3,9,"September","37","Monday",14,257,1442240899.627,"2015.37","CSR","","","","Life",4
"19692","",1475727,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-14 14:35:18,2015,3,9,"September","37","Monday",14,257,1442241318.813,"2015.37","Submission","","","","Life",6
"19693","",1475727,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_z","Unmapped",2015-09-14 14:35:18,2015,3,9,"September","37","Monday",14,257,1442241318.813,"2015.37","Submission","","","","Life",6
"19694","",1475727,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-14 14:35:18,2015,3,9,"September","37","Monday",14,257,1442241318.813,"2015.37","Submission","","","","Life",6
"19703","",1476694,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-14 17:13:12,2015,3,9,"September","37","Monday",14,257,1442250792.7,"2015.37","CSR","","","","Life",17
"19704","",1476694,536,100,"Outsource","CRO3",1,1,"NULL","NULL","claim_history","Claims database interface",2015-09-14 17:13:12,2015,3,9,"September","37","Monday",14,257,1442250792.7,"2015.37","CSR","","","","Life",17
"19706","",1476791,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-14 22:27:04,2015,3,9,"September","37","Monday",14,257,1442269624.713,"2015.37","CSR","","","","Life",6
"19707","",1476791,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Unmapped",2015-09-14 22:27:04,2015,3,9,"September","37","Monday",14,257,1442269624.713,"2015.37","CSR","","","","Life",6
"19708","",1476791,536,100,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Claims database interface",2015-09-14 22:27:04,2015,3,9,"September","37","Monday",14,257,1442269624.713,"2015.37","CSR","","","","Life",6
"19711","",1476903,505,100,"In-House","Janssen",1,1,"NULL","NULL","datasource_y","RServe interface",2015-09-15 10:13:54,2015,3,9,"September","37","Tuesday",15,258,1442312034.963,"2015.37","CSR","","","","Life",39
"19713","",1476903,528,50,"Outsource","CRO3",1,1,"NULL","NULL","datasource_y","Unmapped",2015-09-15 10:13:54,2015,3,9,"September","37","Tuesday",15,258,1442312034.963,"2015.37","CSR","","","","Life",39
"19714","",1476903,536,100,"In-House","Janssen",1,1,"NULL","NULL","R_model","Claims database interface",2015-09-15 10:13:54,2015,3,9,"September","37","Tuesday",15,258,1442312034.963,"2015.37","CSR","","","","Life",39
"19716","",1476926,505,100,"Outsource","CRO1",1,1,"NULL","NULL","datasource_z","RServe interface",2015-09-15 10:56:48,2015,3,9,"September","37","Tuesday",15,258,1442314608.813,"2015.37","CSR","","","","Life",2
"19717","",1476926,536,100,"In-House","CRO3",1,1,"NULL","NULL","datasource_z","Claims database interface",2015-09-15 10:56:48,2015,3,9,"September","37","Tuesday",15,258,1442314608.813,"2015.37","CSR","","","","Life",2
"19718","",1477115,505,100,"Outsource","CRO1",1,1,"NULL","NULL","R_model","RServe interface",2015-09-15 14:18:44,2015,3,9,"September","37","Tuesday",15,258,1442326724.93,"2015.37","CSR","","","","Life",3
